case,order,secondary_nm,primary_nm,time_h,permeability_fluorescence,committed_fraction,membrane_compromised_cumulative,atp_proxy,caspase_proxy,ldh_proxy,surface_complex_copies,internalized_complex_copies,payload_copies,delivered_payload_cumulative,core_committed,rim_committed
poor_release,primary_first,3.0,0.06812920690579614,48.0,2e-08,4e-08,2e-08,0.99950612,2e-08,2e-08,885.82573793,864.03695067,0.65980497,1.42189159,0.0,6e-08
poor_release,primary_first,3.0,0.06812920690579614,72.0,4.1e-07,5.9e-07,3.9e-07,0.99905031,2e-07,3e-07,894.62098451,910.45734883,0.84040014,2.6638389,0.0,8.3e-07
poor_release,primary_first,3.0,0.1778279410038923,24.0,0.0,0.0,0.0,0.99979387,0.0,0.0,1984.35842826,1586.41881343,0.66413264,0.92302776,0.0,0.0
poor_release,primary_first,3.0,0.1778279410038923,48.0,3.6e-07,7.1e-07,3.5e-07,0.99872603,3.6e-07,3e-07,2286.98692519,2233.09109184,1.70676344,3.67689703,0.0,1.01e-06
poor_release,primary_first,3.0,0.1778279410038923,72.0,6.92e-06,9.95e-06,6.57e-06,0.99755273,3.37e-06,5.11e-06,2304.01062575,2346.62205329,2.16929948,6.88200406,0.0,1.412e-05
poor_release,primary_first,3.0,0.464158883361278,24.0,0.0,2e-08,0.0,0.99948373,1e-08,0.0,5070.39785551,4048.17434551,1.68207678,2.3306765,0.0,2e-08
poor_release,primary_first,3.0,0.464158883361278,48.0,5.8e-06,1.128e-05,5.51e-06,0.99678008,5.77e-06,4.8e-06,5781.85782676,5663.56942976,4.34023842,9.34209206,0.0,1.602e-05
poor_release,primary_first,3.0,0.464158883361278,72.0,0.00010852,0.00015545,0.00010311,0.99378617,5.233e-05,7.994e-05,5781.72603001,5902.52579813,5.4812271,17.43520444,1e-08,0.00022058
poor_release,primary_first,3.0,1.2115276586285888,24.0,4e-08,1.7e-07,4e-08,0.9988219,1.3e-07,4e-08,12291.3600127,9760.2974405,3.96064078,5.44060847,0.0,2.5e-07
poor_release,primary_first,3.0,1.2115276586285888,48.0,7.248e-05,0.00014089,6.887e-05,0.99239443,7.202e-05,6.005e-05,13489.87279128,13367.29038791,10.34480949,22.21924992,1e-08,0.00019989
poor_release,primary_first,3.0,1.2115276586285888,72.0,0.00129747,0.00183899,0.00123315,0.98474405,0.00060584,0.00095164,13147.48803669,13530.25565461,12.767973,41.0242897,2.6e-07,0.00260471
poor_release,primary_first,3.0,3.1622776601683795,24.0,1.3e-07,5.7e-07,1.3e-07,0.99820638,4.4e-07,1.2e-07,20869.70020247,16289.10547416,6.31524746,8.5656351,0.0,8e-07
poor_release,primary_first,3.0,3.1622776601683795,48.0,0.00026362,0.00050964,0.00025076,0.9876457,0.00025888,0.00021856,20829.43150931,21163.90134491,16.79392264,36.04617141,2.3e-07,0.00071693
poor_release,primary_first,3.0,3.1622776601683795,72.0,0.00424408,0.00591159,0.00404749,0.97413165,0.00186409,0.00309265,19637.763692,20405.3760138,19.78932837,64.99440643,1.92e-05,0.00815442
poor_release,primary_first,3.0,8.25404185268019,24.0,4e-08,1.6e-07,4e-08,0.9987195,1.3e-07,4e-08,13447.78581664,10868.49783535,4.3675346,5.97314472,0.0,2.2e-07
poor_release,primary_first,3.0,8.25404185268019,48.0,6.026e-05,0.00011684,5.816e-05,0.99185212,5.868e-05,5.054e-05,12460.29624377,12938.98185919,10.6607996,23.41517468,9.89e-06,0.00014771
poor_release,primary_first,3.0,8.25404185268019,72.0,0.00092441,0.00131372,0.00090097,0.98498018,0.00041275,0.00068703,11445.69496871,11985.80825745,11.93845495,40.70872367,0.00036816,0.00155471
poor_release,primary_first,3.0,21.544346900318843,24.0,0.0,2e-08,0.0,0.99935459,1e-08,0.0,5866.58739045,4995.6988775,2.11522944,2.92479101,0.0,2e-08
poor_release,primary_first,3.0,21.544346900318843,48.0,5.7e-06,1.109e-05,5.58e-06,0.99626911,5.51e-06,4.84e-06,5217.05483733,5476.11588558,4.66199875,10.51997805,5.95e-06,1.278e-05
poor_release,primary_first,3.0,21.544346900318843,72.0,8.223e-05,0.00011735,8.111e-05,0.99362697,3.624e-05,6.155e-05,4776.67810152,5006.5299492,5.05099082,17.77579995,8.084e-05,0.00012903
poor_release,primary_first,3.0,56.23413251903491,24.0,0.0,0.0,0.0,0.99971192,0.0,0.0,2397.21584407,2111.68065456,0.92330294,1.28474846,0.0,0.0
poor_release,primary_first,3.0,56.23413251903491,48.0,4.4e-07,8.5e-07,4.3e-07,0.9984255,4.2e-07,3.7e-07,2069.66025581,2190.10770669,1.90833737,4.38471029,6.2e-07,9.2e-07
poor_release,primary_first,3.0,56.23413251903491,72.0,5.92e-06,8.43e-06,5.88e-06,0.99739978,2.56e-06,4.44e-06,1889.83895199,1982.57331981,2.01945573,7.26790021,7.02e-06,8.87e-06
poor_release,primary_first,3.0,146.77992676220705,24.0,0.0,0.0,0.0,0.99987994,0.0,0.0,942.43026583,847.40696611,0.37877097,0.529495,0.0,0.0
poor_release,primary_first,3.0,146.77992676220705,48.0,3e-08,6e-08,3e-08,0.99936731,3e-08,2e-08,803.70594833,853.63798355,0.75335024,1.75020687,5e-08,6e-08
poor_release,primary_first,3.0,146.77992676220705,72.0,3.8e-07,5.3e-07,3.7e-07,0.9989719,1.6e-07,2.8e-07,733.26404732,769.4994139,0.78756816,2.87084208,4.9e-07,5.5e-07
poor_release,primary_first,3.0,383.1186849557293,24.0,0.0,0.0,0.0,0.99995204,0.0,0.0,364.98033451,331.69372407,0.15004471,0.21028056,0.0,0.0
poor_release,primary_first,3.0,383.1186849557293,48.0,0.0,0.0,0.0,0.99975208,0.0,0.0,309.5564775,329.36541376,0.29255411,0.68363609,0.0,0.0
poor_release,primary_first,3.0,383.1186849557293,72.0,2e-08,3e-08,2e-08,0.99960029,1e-08,2e-08,282.32346706,296.32066479,0.3039964,1.11545449,3e-08,3e-08
poor_release,primary_first,3.0,1000.0,24.0,0.0,0.0,0.0,0.99998124,0.0,0.0,140.48551658,128.36322321,0.05842684,0.08198721,0.0,0.0
poor_release,primary_first,3.0,1000.0,48.0,0.0,0.0,0.0,0.999904,0.0,0.0,118.84494687,126.55775103,0.11277866,0.26432171,0.0,0.0
poor_release,primary_first,3.0,1000.0,72.0,0.0,0.0,0.0,0.99984583,0.0,0.0,108.37103752,113.75265347,0.1168367,0.43014205,0.0,0.0
poor_release,primary_first,100.0,0.01,24.0,0.0,0.0,0.0,0.99998614,0.0,0.0,120.00959655,97.22137664,0.04237426,0.05989107,0.0,0.0
poor_release,primary_first,100.0,0.01,48.0,0.0,0.0,0.0,0.99992064,0.0,0.0,139.26110074,135.74721129,0.10423395,0.22734229,0.0,0.0
poor_release,primary_first,100.0,0.01,72.0,0.0,0.0,0.0,0.99984929,0.0,0.0,141.15687868,143.48623647,0.13237154,0.42274989,0.0,0.0
poor_release,primary_first,100.0,0.026101572156825372,24.0,0.0,0.0,0.0,0.99996383,0.0,0.0,313.05315458,253.64148945,0.11056092,0.15626711,0.0,0.0
poor_release,primary_first,100.0,0.026101572156825372,48.0,0.0,0.0,0.0,0.99979308,0.0,0.0,363.09281327,353.98398708,0.27186526,0.59302179,0.0,0.0
poor_release,primary_first,100.0,0.026101572156825372,72.0,3e-08,4e-08,3e-08,0.99960725,1e-08,2e-08,367.9184501,374.02755506,0.34512956,1.10247942,0.0,6e-08
poor_release,primary_first,100.0,0.06812920690579614,24.0,0.0,0.0,0.0,0.99990571,0.0,0.0,815.80551467,661.20969365,0.28828834,0.40748335,0.0,0.0
poor_release,primary_first,100.0,0.06812920690579614,48.0,3e-08,6e-08,3e-08,0.99946133,3e-08,2e-08,944.96597057,921.6265562,0.70822157,1.54528318,0.0,8e-08
poor_release,primary_first,100.0,0.06812920690579614,72.0,5.2e-07,7.4e-07,4.9e-07,0.99897899,2.5e-07,3.8e-07,956.71143707,972.85928033,0.89821387,2.87099761,0.0,1.06e-06
poor_release,primary_first,100.0,0.1778279410038923,24.0,0.0,0.0,0.0,0.99975464,0.0,0.0,2120.21188213,1720.04507997,0.75044417,1.0608306,0.0,0.0
poor_release,primary_first,100.0,0.1778279410038923,48.0,5e-07,9.7e-07,4.8e-07,0.99860359,4.9e-07,4.2e-07,2447.05613671,2389.23296139,1.83883126,4.01526184,0.0,1.37e-06
poor_release,primary_first,100.0,0.1778279410038923,72.0,8.95e-06,1.28e-05,8.51e-06,0.99735882,4.29e-06,6.58e-06,2471.65832178,2515.25061735,2.32597015,7.44705592,0.0,1.817e-05
poor_release,primary_first,100.0,0.464158883361278,24.0,1e-08,3e-08,1e-08,0.99936489,2e-08,1e-08,5467.31485582,4447.54369743,1.94417944,2.74912399,0.0,4e-08
poor_release,primary_first,100.0,0.464158883361278,48.0,8.48e-06,1.62e-05,8.05e-06,0.99641787,8.14e-06,6.99e-06,6242.83757547,6115.35893683,4.7281444,10.34764923,0.0,2.3e-05
poor_release,primary_first,100.0,0.464158883361278,72.0,0.00014592,0.00020745,0.00013865,0.99320372,6.88e-05,0.00010696,6261.12925257,6385.90115227,5.93375958,19.09322923,1e-08,0.00029444
poor_release,primary_first,100.0,1.2115276586285888,24.0,1.3e-07,5.1e-07,1.3e-07,0.99838168,3.8e-07,1.2e-07,13726.37921957,11272.42605575,4.96015805,7.02099765,0.0,7.2e-07
poor_release,primary_first,100.0,1.2115276586285888,48.0,0.00012867,0.00024302,0.00012225,0.99105184,0.00012077,0.00010585,15077.44371103,14947.39795724,11.74895356,25.91943826,1e-08,0.0003449
poor_release,primary_first,100.0,1.2115276586285888,72.0,0.00200983,0.00281178,0.00191001,0.98224014,0.00090177,0.00146126,14752.50854826,15164.13747808,14.33510009,46.9643849,2.5e-07,0.0039854
poor_release,primary_first,100.0,3.1622776601683795,24.0,1.78e-06,6.73e-06,1.69e-06,0.99612094,5.04e-06,1.61e-06,30112.38895248,25946.90700543,11.80438129,16.79773484,0.0,9.55e-06
poor_release,primary_first,100.0,3.1622776601683795,48.0,0.0012939,0.00234824,0.00123036,0.97970839,0.00111788,0.00105623,28842.9581551,29686.3314359,24.89017735,56.89095087,4.9e-07,0.00331266
poor_release,primary_first,100.0,3.1622776601683795,72.0,0.0149755,0.0200424,0.01426576,0.95489095,0.00577664,0.01061989,27087.27607364,28184.81551083,27.83571063,97.08358464,2.686e-05,0.02788164
poor_release,primary_first,100.0,8.25404185268019,24.0,8e-06,2.931e-05,7.65e-06,0.99309181,2.166e-05,7.25e-06,45257.75123577,41731.72943962,20.30190052,29.30153304,5e-08,3.967e-05
poor_release,primary_first,100.0,8.25404185268019,48.0,0.0037968,0.00677344,0.00368042,0.96677157,0.00309302,0.00313021,38701.34269757,41332.39544716,37.1002039,88.72825186,0.00036272,0.008246
poor_release,primary_first,100.0,8.25404185268019,72.0,0.03564687,0.04784721,0.03496826,0.92206439,0.01287895,0.02553616,34594.55630099,36551.10751247,37.96032398,142.49268605,0.01323626,0.05359498
poor_release,primary_first,100.0,21.544346900318843,24.0,1.137e-05,4.347e-05,1.133e-05,0.99158644,3.214e-05,1.074e-05,47885.20787863,47199.5775142,24.18435242,35.19497434,3.76e-05,4.401e-05
poor_release,primary_first,100.0,21.544346900318843,48.0,0.00506388,0.00921146,0.00507672,0.96210052,0.00413473,0.00430375,39250.42008838,42302.91298896,39.65408201,98.21242644,0.01003245,0.00903075
poor_release,primary_first,100.0,21.544346900318843,72.0,0.04376261,0.05917023,0.04388375,0.91101353,0.01528648,0.03170327,35540.73294204,37409.11848259,39.200123,153.09184551,0.06500231,0.05803758
poor_release,primary_first,100.0,56.23413251903491,24.0,1.002e-05,3.832e-05,9.9e-06,0.99191013,2.842e-05,9.38e-06,47768.69053192,46616.95370879,23.54295788,34.10374524,2.58e-05,4.144e-05
poor_release,primary_first,100.0,56.23413251903491,48.0,0.00478718,0.00870601,0.00477123,0.9628682,0.00393479,0.00405111,39369.0001045,42339.3247057,39.4015282,96.86326999,0.00797417,0.00889048
poor_release,primary_first,100.0,56.23413251903491,72.0,0.04249923,0.05744642,0.04244716,0.91262626,0.01499927,0.03075971,35755.96655291,37593.87704438,39.24002842,151.91116316,0.05588569,0.05788795
poor_release,primary_first,100.0,146.77992676220705,24.0,1.19e-06,4.86e-06,1.17e-06,0.99580713,3.69e-06,1.11e-06,31747.12227907,28992.34089321,13.21195818,18.56271297,3.09e-06,5.44e-06
poor_release,primary_first,100.0,146.77992676220705,48.0,0.00104481,0.00198264,0.00103779,0.97849564,0.00094485,0.00089178,26804.31705461,28559.23641733,25.46848218,59.73575989,0.00169463,0.00207697
poor_release,primary_first,100.0,146.77992676220705,72.0,0.01188953,0.01657727,0.01184638,0.95676258,0.00473089,0.00880018,24422.01456802,25641.72024144,26.35590734,97.13278167,0.01530291,0.01700106
poor_release,primary_first,100.0,383.1186849557293,24.0,7e-08,2.7e-07,7e-08,0.99838459,2.1e-07,6e-08,12198.20012868,11128.90357328,5.0603755,7.10170709,2.1e-07,2.9e-07
poor_release,primary_first,100.0,383.1186849557293,48.0,6.351e-05,0.000122,6.325e-05,0.99179403,5.875e-05,5.447e-05,10323.91609611,10992.26799483,9.78844077,22.92930771,0.00011096,0.00012544
poor_release,primary_first,100.0,383.1186849557293,72.0,0.00077359,0.00109183,0.00077188,0.98632497,0.00031995,0.00057721,9413.0394046,9880.78228545,10.14678499,37.33281421,0.0010382,0.00110877
poor_release,primary_first,100.0,1000.0,24.0,0.0,2e-08,0.0,0.9993724,1e-08,0.0,4686.87166223,4288.70762616,1.95601778,2.74627334,1e-08,2e-08
poor_release,primary_first,100.0,1000.0,48.0,3.76e-06,7.24e-06,3.75e-06,0.99681493,3.49e-06,3.23e-06,3962.05538283,4220.22177782,3.7642543,8.83055667,6.75e-06,7.38e-06
poor_release,primary_first,100.0,1000.0,72.0,4.647e-05,6.58e-05,4.64e-05,0.99487738,1.94e-05,3.475e-05,3612.54374198,3792.07645804,3.89627692,14.35896944,6.343e-05,6.651e-05
poor_release,secondary_first,0.1,0.01,24.0,0.0,0.0,0.0,0.99999879,0.0,0.0,26.9359705,16.91244959,0.00516684,0.00664435,0.0,0.0
poor_release,secondary_first,0.1,0.01,48.0,0.0,0.0,0.0,0.99998515,0.0,0.0,38.19680316,35.64120969,0.02384287,0.04552561,0.0,0.0
poor_release,secondary_first,0.1,0.01,72.0,0.0,0.0,0.0,0.99996443,0.0,0.0,39.68364933,40.05261435,0.03518974,0.09891894,0.0,0.0
poor_release,secondary_first,0.1,0.026101572156825372,24.0,0.0,0.0,0.0,0.99999691,0.0,0.0,68.25843999,42.97085573,0.01316596,0.01694093,0.0,0.0
poor_release,secondary_first,0.1,0.026101572156825372,48.0,0.0,0.0,0.0,0.99996235,0.0,0.0,96.51010339,90.09877501,0.06035756,0.11537334,0.0,0.0
poor_release,secondary_first,0.1,0.026101572156825372,72.0,0.0,0.0,0.0,0.99991002,0.0,0.0,100.23942494,101.17992987,0.0889396,0.25028652,0.0,0.0
poor_release,secondary_first,0.1,0.06812920690579614,24.0,0.0,0.0,0.0,0.99999237,0.0,0.0,165.17272416,104.68939127,0.03231606,0.04164509,0.0,0.0
poor_release,secondary_first,0.1,0.06812920690579614,48.0,0.0,0.0,0.0,0.99990872,0.0,0.0,231.75669783,216.65059674,0.14566485,0.27923331,0.0,0.0
poor_release,secondary_first,0.1,0.06812920690579614,72.0,0.0,1e-08,0.0,0.99978321,0.0,0.0,240.5242541,242.83857715,0.21374416,0.60324593,0.0,1e-08
poor_release,secondary_first,0.1,0.1778279410038923,24.0,0.0,0.0,0.0,0.99998262,0.0,0.0,357.8068623,230.5677561,0.07248186,0.09375674,0.0,0.0
poor_release,secondary_first,0.1,0.1778279410038923,48.0,0.0,0.0,0.0,0.99980125,0.0,0.0,492.79278503,462.24596728,0.31360548,0.60541709,0.0,0.0
poor_release,secondary_first,0.1,0.1778279410038923,72.0,4e-08,6e-08,3e-08,0.99953512,2e-08,3e-08,510.19655065,515.48155274,0.45532235,1.29448191,0.0,8e-08
poor_release,secondary_first,0.1,0.464158883361278,24.0,0.0,0.0,0.0,0.99996661,0.0,0.0,621.2179856,413.4710202,0.13488854,0.17586912,0.0,0.0
poor_release,secondary_first,0.1,0.464158883361278,48.0,1e-08,1e-08,1e-08,0.99965057,1e-08,0.0,825.03403954,779.87437047,0.53891238,1.0553602,0.0,2e-08
poor_release,secondary_first,0.1,0.464158883361278,72.0,1.9e-07,2.8e-07,1.8e-07,0.99920743,1.1e-07,1.4e-07,846.73964761,857.76276785,0.7644848,2.2083111,0.0,4e-07
poor_release,secondary_first,0.1,1.2115276586285888,24.0,0.0,0.0,0.0,0.9999505,0.0,0.0,805.15007117,558.16381193,0.19131554,0.25232235,0.0,0.0
poor_release,secondary_first,0.1,1.2115276586285888,48.0,1e-08,3e-08,1e-08,0.99953976,2e-08,1e-08,994.58972033,958.64148886,0.68502923,1.37154499,0.0,4e-08
poor_release,secondary_first,0.1,1.2115276586285888,72.0,3.8e-07,5.6e-07,3.6e-07,0.99900948,2e-07,2.8e-07,987.91234703,1010.630373,0.92353707,2.75515118,0.0,7.9e-07
poor_release,secondary_first,0.1,3.1622776601683795,24.0,0.0,0.0,0.0,0.99994283,0.0,0.0,775.88855476,577.21268348,0.21061861,0.28138677,0.0,0.0
poor_release,secondary_first,0.1,3.1622776601683795,48.0,1e-08,3e-08,1e-08,0.99955018,1e-08,1e-08,800.28855477,805.91939495,0.62258883,1.30393753,0.0,4e-08
poor_release,secondary_first,0.1,3.1622776601683795,72.0,2.6e-07,3.6e-07,2.4e-07,0.99912853,1.2e-07,1.9e-07,757.12943203,786.01916377,0.75457298,2.41467843,0.0,5.1e-07
poor_release,secondary_first,0.1,8.25404185268019,24.0,0.0,0.0,0.0,0.99994961,0.0,0.0,491.26053541,411.64789418,0.16972617,0.23256598,0.0,0.0
poor_release,secondary_first,0.1,8.25404185268019,48.0,0.0,1e-08,0.0,0.99969224,0.0,0.0,427.01959518,451.47430416,0.38496762,0.86235028,0.0,1e-08
poor_release,secondary_first,0.1,8.25404185268019,72.0,5e-08,7e-08,5e-08,0.9994752,2e-08,4e-08,384.42538144,405.35100426,0.41300313,1.4550785,1e-08,9e-08
poor_release,secondary_first,0.1,21.544346900318843,24.0,0.0,0.0,0.0,0.9999682,0.0,0.0,221.49908984,208.19668465,0.09724408,0.13726779,0.0,0.0
poor_release,secondary_first,0.1,21.544346900318843,48.0,0.0,0.0,0.0,0.99984498,0.0,0.0,180.63516524,194.65263923,0.17782497,0.42399774,0.0,0.0
poor_release,secondary_first,0.1,21.544346900318843,72.0,1e-08,1e-08,1e-08,0.99975815,0.0,0.0,161.45678307,170.68079041,0.17864491,0.67571294,0.0,1e-08
poor_release,secondary_first,0.1,56.23413251903491,24.0,0.0,0.0,0.0,0.99998429,0.0,0.0,89.71613168,88.77065331,0.04480157,0.06472093,0.0,0.0
poor_release,secondary_first,0.1,56.23413251903491,48.0,0.0,0.0,0.0,0.99993271,0.0,0.0,71.7325289,77.89533692,0.0736185,0.18204933,0.0,0.0
poor_release,secondary_first,0.1,56.23413251903491,72.0,0.0,0.0,0.0,0.99989961,0.0,0.0,64.04916831,67.74170086,0.07176161,0.28222182,0.0,0.0
poor_release,secondary_first,0.1,146.77992676220705,24.0,0.0,0.0,0.0,0.99999297,0.0,0.0,35.09695776,35.92404746,0.01912064,0.02808316,0.0,0.0
poor_release,secondary_first,0.1,146.77992676220705,48.0,0.0,0.0,0.0,0.99997232,0.0,0.0,27.85783083,30.36829662,0.02933308,0.0744076,0.0,0.0
poor_release,secondary_first,0.1,146.77992676220705,72.0,0.0,0.0,0.0,0.99995987,0.0,0.0,24.87207536,26.31039511,0.02807309,0.11335914,0.0,0.0
poor_release,secondary_first,0.1,383.1186849557293,24.0,0.0,0.0,0.0,0.99999681,0.0,0.0,13.60345385,14.48864231,0.00821751,0.01230388,0.0,0.0
poor_release,secondary_first,0.1,383.1186849557293,48.0,0.0,0.0,0.0,0.99998858,0.0,0.0,10.73289264,11.74893061,0.01164824,0.03048022,0.0,0.0
poor_release,secondary_first,0.1,383.1186849557293,72.0,0.0,0.0,0.0,0.99998399,0.0,0.0,9.57922797,10.13636004,0.01090983,0.04550718,0.0,0.0
poor_release,secondary_first,0.1,1000.0,24.0,0.0,0.0,0.0,0.9999984,0.0,0.0,5.28391641,6.05532037,0.00382028,0.00589209,0.0,0.0
poor_release,secondary_first,0.1,1000.0,48.0,0.0,0.0,0.0,0.99999502,0.0,0.0,4.12490781,4.55158627,0.00474227,0.01312303,0.0,0.0
poor_release,secondary_first,0.1,1000.0,72.0,0.0,0.0,0.0,0.99999343,0.0,0.0,3.67775458,3.89456707,0.0042644,0.01891265,0.0,0.0
poor_release,secondary_first,3.0,0.01,24.0,0.0,0.0,0.0,0.99999354,0.0,0.0,96.18039232,67.60474603,0.02398985,0.03198016,0.0,0.0
poor_release,secondary_first,3.0,0.01,48.0,0.0,0.0,0.0,0.99994343,0.0,0.0,126.73245558,119.70930513,0.08413295,0.16865789,0.0,0.0
poor_release,secondary_first,3.0,0.01,72.0,0.0,0.0,0.0,0.99987579,0.0,0.0,132.45112738,133.38127526,0.11837965,0.34660371,0.0,0.0
poor_release,secondary_first,3.0,0.026101572156825372,24.0,0.0,0.0,0.0,0.99998315,0.0,0.0,250.86344771,176.35135841,0.06258171,0.08342546,0.0,0.0
poor_release,secondary_first,3.0,0.026101572156825372,48.0,0.0,0.0,0.0,0.9998525,0.0,0.0,330.35150044,312.09920722,0.21939537,0.43985362,0.0,0.0
poor_release,secondary_first,3.0,0.026101572156825372,72.0,1e-08,2e-08,1e-08,0.99967636,1e-08,1e-08,345.11397027,347.58329613,0.30856877,0.90366836,0.0,3e-08
poor_release,secondary_first,3.0,0.06812920690579614,24.0,0.0,0.0,0.0,0.99995611,0.0,0.0,653.53583726,459.55989647,0.16310274,0.21742375,0.0,0.0
poor_release,secondary_first,3.0,0.06812920690579614,48.0,1e-08,2e-08,1e-08,0.99961611,1e-08,1e-08,859.23149318,812.13772607,0.57124308,1.14553393,0.0,2e-08
poor_release,secondary_first,3.0,0.06812920690579614,72.0,2.4e-07,3.6e-07,2.3e-07,0.999159,1.3e-07,1.8e-07,896.62757844,903.3602752,0.80250899,2.35166362,0.0,5.1e-07
poor_release,secondary_first,3.0,0.1778279410038923,24.0,0.0,0.0,0.0,0.99988595,0.0,0.0,1696.98760079,1194.26649527,0.42398806,0.56517606,0.0,0.0
poor_release,secondary_first,3.0,0.1778279410038923,48.0,1.4e-07,3e-07,1.4e-07,0.99900565,1.6e-07,1.2e-07,2221.31465601,2102.2633248,1.48108006,2.97203291,0.0,4.3e-07
poor_release,secondary_first,3.0,0.1778279410038923,72.0,4.13e-06,6.21e-06,3.92e-06,0.99782871,2.29e-06,3.12e-06,2310.86359353,2330.47785055,2.07419237,6.08848522,0.0,8.82e-06
poor_release,secondary_first,3.0,0.464158883361278,24.0,0.0,0.0,0.0,0.99970622,0.0,0.0,4363.65479526,3077.88939224,1.09356906,1.45756194,0.0,0.0
poor_release,secondary_first,3.0,0.464158883361278,48.0,2.4e-06,5e-06,2.28e-06,0.99745836,2.72e-06,2.02e-06,5638.32711961,5356.60566573,3.79173066,7.62331359,0.0,7.1e-06
poor_release,secondary_first,3.0,0.464158883361278,72.0,6.676e-05,9.989e-05,6.343e-05,0.99447021,3.646e-05,5.034e-05,5811.46165468,5877.99094315,5.26114213,15.52096648,0.0,0.00014182
poor_release,secondary_first,3.0,1.2115276586285888,24.0,1e-08,4e-08,1e-08,0.99926786,3e-08,1e-08,10816.16408867,7682.91375862,2.73523136,3.64412996,0.0,6e-08
poor_release,secondary_first,3.0,1.2115276586285888,48.0,3.498e-05,7.208e-05,3.323e-05,0.9937819,3.884e-05,2.933e-05,13340.14803489,12852.42533651,9.25230084,18.72417317,0.0,0.00010235
poor_release,secondary_first,3.0,1.2115276586285888,72.0,0.0008811,0.00129718,0.00083727,0.98632718,0.00045991,0.00065988,13304.1051355,13596.13331279,12.41980211,37.30496406,8e-08,0.0018397
poor_release,secondary_first,3.0,3.1622776601683795,24.0,7e-08,3.2e-07,7e-08,0.99852259,2.5e-07,6e-08,20719.82418967,15244.38897553,5.51424861,7.35542415,0.0,4.5e-07
poor_release,secondary_first,3.0,3.1622776601683795,48.0,0.00022494,0.00044685,0.00021379,0.98830703,0.00023306,0.00018749,21215.17780183,21460.78426475,16.58141783,34.61901241,4e-08,0.00063257
poor_release,secondary_first,3.0,3.1622776601683795,72.0,0.00414835,0.00583693,0.00394904,0.97450378,0.00188789,0.00304261,19922.53676632,20725.02981964,19.9875238,64.03141727,6.79e-06,0.00815946
poor_release,secondary_first,3.0,8.25404185268019,24.0,8e-08,3.3e-07,8e-08,0.99848312,2.6e-07,7e-08,15026.56501562,12581.09594836,5.16984423,7.07282922,0.0,4.7e-07
poor_release,secondary_first,3.0,8.25404185268019,48.0,0.00010327,0.00019351,9.881e-05,0.99073546,9.47e-05,8.542e-05,13047.30325667,13837.63735817,11.79652665,26.37825757,3.7e-06,0.00025978
poor_release,secondary_first,3.0,8.25404185268019,72.0,0.00134884,0.00186143,0.00130419,0.98333292,0.00055724,0.00098152,11644.65577191,12310.8575398,12.60234236,44.46051337,0.00027696,0.00232164
poor_release,secondary_first,3.0,21.544346900318843,24.0,2e-08,7e-08,2e-08,0.99903761,5e-08,2e-08,6702.27636796,6321.26886468,2.95510288,4.17048612,0.0,9e-08
